TIME,SEGMENT_ID,SPEED,STREET,DIRECTION,FROM,TO,LENGTH,HEADING,COMMENTS,BUSCOUNT,MESSAGECOUNT,HOUR,DAYOFWEEK,MONTH,RECORDID,LATITUDE,LONGITUDE,ENDLATITUDE,ENDLONGITUDE,STARTLOCATION,ENDLOCATION,Wards
3/21/2018 17:31,1003,-1,Touhy,EB,Western,Ridge,0.36,W,,0,0,17,4,3,1003-201803212231,42.01216289,-87.69024229,42.01210537,-87.68306729,POINT (-87.6902422854 42.0121628852),POINT (-87.6830672906 42.0121053665),27
3/21/2018 17:31,1116,34,111th,EB,Kedzie,Western,1.02,W,Outside City Limits,2,21,17,4,3,1116-201803212231,41.69143058,-87.70082905,41.69164195,-87.68115654,POINT (-87.7008290506 41.6914305788),POINT (-87.6811565356 41.6916419497),42
3/21/2018 17:31,1117,22,111th,WB,Kedzie,Crawford,1.01,W,Outside City Limits,1,10,17,4,3,1117-201803212231,41.691705,-87.70082636,41.69149943,-87.72029655,POINT (-87.7008263623 41.6917049977),POINT (-87.7202965545 41.6914994271),42
3/21/2018 17:31,1118,-1,111th,WB,Western,Kedzie,1.02,W,Outside City Limits,0,0,17,4,3,1118-201803212231,41.69191637,-87.68115376,41.691705,-87.70082636,POINT (-87.6811537636 41.6919163675),POINT (-87.7008263623 41.6917049977),42
3/21/2018 17:31,1124,25,Cicero,NB,95th,87th,0.99,S,Outside City Limits,1,5,17,4,3,1124-201803212231,41.72014712,-87.74062492,41.73446035,-87.740933,POINT (-87.7406249198 41.7201471215),POINT (-87.740933 41.7344603497),36
3/21/2018 17:31,1221,12,Halsted,NB,Harrison,Madison,0.52,S,,6,63,17,4,3,1221-201803212231,41.874338,-87.646935,41.881776,-87.647171,POINT (-87.646935 41.874338),POINT (-87.647171 41.881776),10
3/21/2018 17:31,1301,11,Jackson,EB,Wacker,Michigain,0.63,W,Oneway EB,23,188,17,4,3,1301-201803212231,41.878077,-87.636914,41.87828,-87.624306,POINT (-87.636914 41.878077),POINT (-87.624306 41.87828),46
3/21/2018 17:31,1302,16,Balbo,EB,Michigan,Lake Shore Dr,0.52,E,,8,29,17,4,3,1302-201803212231,41.872992,-87.627565,41.873156,-87.617312,POINT (-87.627565 41.872992),POINT (-87.617312 41.873156),10
3/21/2018 17:31,1059,-1,Randolph,WB,Halsted,Racine,0.47,W,,0,0,17,4,3,1059-201803212231,41.88443047,-87.64743137,41.88426755,-87.65671899,POINT (-87.6474313736 41.8844304739),POINT (-87.6567189866 41.8842675466),46
3/21/2018 17:31,1060,12,Randolph,WB,Racine,Ogden,0.34,W,,1,4,17,4,3,1060-201803212231,41.88426755,-87.65671899,41.88426411,-87.66333196,POINT (-87.6567189866 41.8842675466),POINT (-87.6633319571 41.8842641098),46
3/21/2018 17:31,1061,21,Washington,WB,Randolph,1550 West,0.1,W,,1,2,17,4,3,1061-201803212231,41.88426411,-87.66333196,41.88318059,-87.6648232,POINT (-87.6633319571 41.8842641098),POINT (-87.6648232007 41.8831805916),46
3/21/2018 17:31,1062,21,Washington,WB,1550 West,Ashland,0.1,W,,1,2,17,4,3,1062-201803212231,41.88318059,-87.6648232,41.88343618,-87.66686997,POINT (-87.6648232007 41.8831805916),POINT (-87.6668699742 41.8834361798),46
3/21/2018 17:31,1063,-1,Washington,WB,Ashland,Damen,0.5,W,,0,0,17,4,3,1063-201803212231,41.88343618,-87.66686997,41.88328412,-87.67668895,POINT (-87.6668699742 41.8834361798),POINT (-87.6766889546 41.8832841185),46
3/21/2018 17:31,1081,-1,127th,EB,Halsted,Indiana,1.23,W,Outside City Limits,0,0,17,4,3,1081-201803212231,41.6631935,-87.64136835,41.66328161,-87.61766327,POINT (-87.6413683477 41.6631935046),POINT (-87.6176632662 41.6632816133),22
3/21/2018 17:31,1082,24,130th,EB,Indiana,I-94 Expy,1.54,E,Outside City Limits,2,10,17,4,3,1082-201803212231,41.65897022,-87.61845493,41.65981881,-87.58880587,POINT (-87.618454928 41.6589702239),POINT (-87.5888058664 41.6598188126),10
3/21/2018 17:31,1083,-1,130th,EB,I-94 Expy,Torrence,1.53,E,Outside City Limits,0,0,17,4,3,1083-201803212231,41.65981881,-87.58880587,41.65905213,-87.55928782,POINT (-87.5888058664 41.6598188126),POINT (-87.5592878166 41.6590521297),46
3/21/2018 17:31,1089,23,127th,WB,Indiana,Halsted,1.23,E,Outside City Limits,1,5,17,4,3,1089-201803212231,41.66355603,-87.61766023,41.66346792,-87.64136541,POINT (-87.6176602275 41.6635560289),POINT (-87.6413654096 41.6634679215),46
3/21/2018 17:31,1090,-1,130th,WB,I-94 Expy,Indiana,1.54,E,Outside City Limits,0,0,17,4,3,1090-201803212231,41.66009323,-87.58880271,41.65924464,-87.61845189,POINT (-87.5888027055 41.6600932265),POINT (-87.6184518931 41.6592446397),46
3/21/2018 17:31,1091,-1,130th,WB,Torrence,I-94 Expy,1.53,E,Outside City Limits,0,0,17,4,3,1091-201803212231,41.65932654,-87.55928453,41.66009323,-87.58880271,POINT (-87.5592845305 41.6593265417),POINT (-87.5888027055 41.6600932265),46
3/21/2018 17:31,1098,23,Cermak,EB,Harlem,Ridgeland,1.04,W,Outside City Limits,1,23,17,4,3,1098-201803212231,41.85023809,-87.80361332,41.850728,-87.78348069,POINT (-87.8036133151 41.8502380854),POINT (-87.7834806928 41.8507279962),42
3/21/2018 17:31,1099,16,Cermak,EB,Ridgeland,Central,1,W,Outside City Limits,2,12,17,4,3,1099-201803212231,41.850728,-87.78348069,41.850728,-87.76348069,POINT (-87.7834806928 41.8507279962),POINT (-87.7634806928 41.8507279962),46
3/21/2018 17:31,1100,20,Cermak,EB,Central,Cicero,1,W,Outside City Limits,1,14,17,4,3,1100-201803212231,41.850728,-87.76348069,41.85120592,-87.74426891,POINT (-87.7634806928 41.8507279962),POINT (-87.7442689094 41.8512059248),46
3/21/2018 17:31,1101,39,Cermak,EB,Cicero,City Boundary,0.25,W,Outside City Limits,2,7,17,4,3,1101-201803212231,41.85120592,-87.74426891,41.85124171,-87.73949333,POINT (-87.7442689094 41.8512059248),POINT (-87.7394933319 41.8512417062),36
3/21/2018 17:31,1102,29,Cermak,WB,Ridgeland,Harlem,1.04,W,Outside City Limits,1,13,17,4,3,1102-201803212231,41.85100241,-87.78347834,41.8505125,-87.80361105,POINT (-87.7834783427 41.8510024115),POINT (-87.803611051 41.8505125016),36
3/21/2018 17:31,1103,27,Cermak,WB,Central,Ridgeland,1,W,Outside City Limits,1,6,17,4,3,1103-201803212231,41.851385,-87.763913,41.85100241,-87.78347834,POINT (-87.763913 41.851385),POINT (-87.7834783427 41.8510024115),36
3/21/2018 17:31,1104,12,Cermak,WB,Cicero,Central,1,W,Outside City Limits,1,11,17,4,3,1104-201803212231,41.85148034,-87.74426639,41.851385,-87.763913,POINT (-87.7442663916 41.8514803382),POINT (-87.763913 41.851385),36
3/21/2018 17:31,1105,22,Cermak,WB,City Boundary,Cicero,0.25,W,Outside City Limits,1,4,17,4,3,1105-201803212231,41.85151612,-87.73949079,41.85148034,-87.74426639,POINT (-87.7394907937 41.8515161194),POINT (-87.7442663916 41.8514803382),36
3/21/2018 17:31,1115,-1,111th,EB,Crawford,Kedzie,1.01,W,Outside City Limits,0,0,17,4,3,1115-201803212231,41.69122501,-87.72029916,41.69143058,-87.70082905,POINT (-87.7202991601 41.6912250073),POINT (-87.7008290506 41.6914305788),36
3/21/2018 17:31,949,-1,Washington,WB,Western,California,0.5,W,,0,0,17,4,3,0949-201803212231,41.88313341,-87.68648318,41.88303493,-87.69633369,POINT (-87.686483181 41.8831334079),POINT (-87.696333691 41.8830349349),46
3/21/2018 17:31,950,-1,Washington,WB,California,Kedzie,0.5,W,,0,0,17,4,3,0950-201803212231,41.88303493,-87.69633369,41.88293153,-87.70616912,POINT (-87.696333691 41.8830349349),POINT (-87.7061691246 41.8829315251),46
3/21/2018 17:31,954,-1,Ohio,EB,Orleans,LaSalle,0.23,W,Oneway,0,0,17,4,3,0954-201803212231,41.89238166,-87.63704756,41.89241451,-87.63257264,POINT (-87.637047557 41.8923816602),POINT (-87.6325726363 41.8924145112),36
3/21/2018 17:31,955,-1,Ohio,EB,LaSalle,State,0.23,W,Oneway,0,0,17,4,3,0955-201803212231,41.89241451,-87.63257264,41.892447,-87.62807094,POINT (-87.6325726363 41.8924145112),POINT (-87.6280709409 41.8924469959),36
3/21/2018 17:31,956,-1,Ohio,EB,State,Michigan,0.2,E,Oneway,0,0,17,4,3,0956-201803212231,41.892447,-87.62807094,41.89254301,-87.62415795,POINT (-87.6280709409 41.8924469959),POINT (-87.6241579489 41.8925430126),36
3/21/2018 17:31,957,21,Ohio,EB,Michigan,Fairbanks,0.2,E,Oneway,1,2,17,4,3,0957-201803212231,41.89254301,-87.62415795,41.89259905,-87.62027224,POINT (-87.6241579489 41.8925430126),POINT (-87.6202722384 41.8925990544),36
3/21/2018 17:31,960,11,Ontario,WB,Fairbanks,Michigan,0.2,E,Oneway,2,14,17,4,3,0960-201803212231,41.89342861,-87.62028586,41.893324,-87.62422064,POINT (-87.6202858565 41.8934286118),POINT (-87.6242206362 41.8933239978),36
3/21/2018 17:31,961,16,Ontario,WB,Michigan,State,0.2,E,Oneway,2,5,17,4,3,0961-201803212231,41.893324,-87.62422064,41.89326837,-87.62811079,POINT (-87.6242206362 41.8933239978),POINT (-87.6281107904 41.8932683712),36
3/21/2018 17:31,962,8,Ontario,WB,State,LaSalle,0.23,E,Oneway,1,11,17,4,3,0962-201803212231,41.89326837,-87.62811079,41.89320277,-87.63263645,POINT (-87.6281107904 41.8932683712),POINT (-87.6326364483 41.8932027711),36
3/21/2018 17:31,966,-1,Pershing,EB,Western,Damen,0.5,W,,0,0,17,4,3,0966-201803212231,41.82297531,-87.6849,41.82304972,-87.67507424,POINT (-87.6849 41.82297531),POINT (-87.67507424 41.82304972),1
3/21/2018 17:31,967,-1,Pershing,EB,Damen,Ashland,0.5,W,,0,0,17,4,3,0967-201803212231,41.82304972,-87.67507424,41.82307531,-87.66551,POINT (-87.67507424 41.82304972),POINT (-87.66551 41.82307531),1
3/21/2018 17:31,968,29,Pershing,EB,Ashland,Halsted,1,W,,1,9,17,4,3,0968-201803212231,41.82307531,-87.66551,41.82339009,-87.64595204,POINT (-87.66551 41.82307531),POINT (-87.64595204 41.82339009),1
3/21/2018 17:31,969,25,Pershing,EB,Halsted,Dan Ryan Expy,0.8,W,,1,12,17,4,3,0969-201803212231,41.82339009,-87.64595204,41.82371453,-87.63050842,POINT (-87.64595204 41.82339009),POINT (-87.63050842 41.82371453),48
3/21/2018 17:31,970,23,Pershing,EB,Dan Ryan Expy,State,0.38,W,,1,1,17,4,3,0970-201803212231,41.82371453,-87.63050842,41.82381853,-87.62644842,POINT (-87.63050842 41.82371453),POINT (-87.62644842 41.82381853),9
3/21/2018 17:31,971,19,Pershing,EB,State,Dr Martin L King Jr,0.54,E,,1,1,17,4,3,0971-201803212231,41.82381853,-87.62644842,41.82387853,-87.61699842,POINT (-87.62644842 41.82381853),POINT (-87.61699842 41.82387853),9
3/21/2018 17:31,972,18,Pershing,EB,Dr Martin L King Jr,Cottage Grove,0.52,E,,1,9,17,4,3,0972-201803212231,41.82387853,-87.61699842,41.82387853,-87.60689442,POINT (-87.61699842 41.82387853),POINT (-87.60689442 41.82387853),9
3/21/2018 17:31,1052,-1,Washington,EB,Racine,Halsted,0.47,W,,0,0,17,4,3,1052-201803212231,41.8829113,-87.65666699,41.88303156,-87.64740477,POINT (-87.6566669933 41.8829113042),POINT (-87.647404773 41.883031561),26
3/21/2018 17:31,1053,17,Washington,EB,Halsted,Wacker,0.53,W,,10,37,17,4,3,1053-201803212231,41.88303156,-87.64740477,41.88314431,-87.63702646,POINT (-87.647404773 41.883031561),POINT (-87.6370264614 41.883144306),46
3/21/2018 17:31,1054,16,Washington,EB,Wacker,Michigan,0.64,W,,15,100,17,4,3,1054-201803212231,41.88314431,-87.63702646,41.88319861,-87.62442391,POINT (-87.6370264614 41.883144306),POINT (-87.6244239148 41.8831986058),36
3/21/2018 17:31,1055,20,Randolph,WB,Lake Shore Dr,Columbus,0.32,E,,3,5,17,4,3,1055-201803212231,41.88451807,-87.61435627,41.884652,-87.62064194,POINT (-87.6143562664 41.8845180727),POINT (-87.6206419402 41.8846520046),36
3/21/2018 17:31,1056,24,Randolph,WB,Columbus,Michigan,0.19,E,,6,39,17,4,3,1056-201803212231,41.884652,-87.62064194,41.88460865,-87.62445019,POINT (-87.6206419402 41.8846520046),POINT (-87.6244501884 41.8846086464),36
3/21/2018 17:31,1057,25,Randolph,WB,Michigan,Wacker,0.65,E,,1,5,17,4,3,1057-201803212231,41.88460865,-87.62445019,41.8845987,-87.63706854,POINT (-87.6244501884 41.8846086464),POINT (-87.637068542 41.8845986991),36
3/21/2018 17:31,1058,12,Randolph,WB,Wacker,Halsted,0.53,W,,5,18,17,4,3,1058-201803212231,41.8845987,-87.63706854,41.88443047,-87.64743137,POINT (-87.637068542 41.8845986991),POINT (-87.6474313736 41.8844304739),36
3/21/2018 17:31,879,14,LaSalle,SB,Chicago,Grand,0.35,N,,1,10,17,4,3,0879-201803212231,41.89661412,-87.63290215,41.89160182,-87.63274158,POINT (-87.6329021476 41.8966141219),POINT (-87.6327415777 41.891601818),11
3/21/2018 17:31,880,23,LaSalle,SB,Division,Chicago,0.5,N,,1,8,17,4,3,0880-201803212231,41.90388404,-87.63309967,41.89661412,-87.63290215,POINT (-87.6330996716 41.9038840385),POINT (-87.6329021476 41.8966141219),11
3/21/2018 17:31,881,19,LaSalle,SB,North Ave,Division,0.5,N,,2,8,17,4,3,0881-201803212231,41.91116103,-87.63332787,41.90388404,-87.63309967,POINT (-87.6333278653 41.9111610262),POINT (-87.6330996716 41.9038840385),11
3/21/2018 17:31,882,16,LaSalle,SB,Clark,North Ave,0.12,N,,2,8,17,4,3,0882-201803212231,41.913172,-87.632854,41.91116103,-87.63332787,POINT (-87.632854 41.913172),POINT (-87.6333278653 41.9111610262),34
3/21/2018 17:31,883,-1,LaSalle,WB,Stockton,Clark,0.08,W,,0,0,17,4,3,0883-201803212231,41.91338323,-87.6319114,41.913172,-87.632854,POINT (-87.6319113969 41.9133832339),POINT (-87.632854 41.913172),34
3/21/2018 17:31,884,20,LaSalle,WB,Lake Shore Dr,Stockton,0.28,E,,1,2,17,4,3,0884-201803212231,41.912942,-87.6265993,41.91338323,-87.6319114,POINT (-87.6265992962 41.9129419995),POINT (-87.6319113969 41.9133832339),34
3/21/2018 17:31,886,27,Lake Shore Dr,NE,57th,55th,0.2,N,,1,1,17,4,3,0886-201803212231,41.79241663,-87.58011787,41.79521804,-87.57900828,POINT (-87.580117873 41.7924166257),POINT (-87.5790082777 41.7952180444),33
3/21/2018 17:31,887,50,Lake Shore Dr,NW,55th,51st,0.53,S,,1,1,17,4,3,0887-201803212231,41.79521804,-87.57900828,41.80273811,-87.58139175,POINT (-87.5790082777 41.7952180444),POINT (-87.5813917503 41.8027381099),33
3/21/2018 17:31,888,20,Lake Shore Dr,NW,51st,47th,0.68,S,,2,17,17,4,3,0888-201803212231,41.80273811,-87.58139175,41.81079172,-87.58891901,POINT (-87.5813917503 41.8027381099),POINT (-87.5889190144 41.8107917244),33
3/21/2018 17:31,928,21,Milwaukee,NW,Division,North Ave,0.75,N,,1,6,17,4,3,0928-201803212231,41.90334086,-87.66627862,41.91047553,-87.67731564,POINT (-87.6662786223 41.9033408608),POINT (-87.6773156389 41.9104755299),46
3/21/2018 17:31,929,17,Milwaukee,NW,North Ave,Armitage,0.75,N,,1,12,17,4,3,0929-201803212231,41.91047553,-87.67731564,41.91756851,-87.6883646,POINT (-87.6773156389 41.9104755299),POINT (-87.6883646017 41.9175685137),41
3/21/2018 17:31,930,16,Milwaukee,NW,Armitage,Fullerton,0.79,N,,1,11,17,4,3,0930-201803212231,41.91756851,-87.6883646,41.92478966,-87.70022285,POINT (-87.6883646017 41.9175685137),POINT (-87.7002228515 41.9247896604),41
3/21/2018 17:31,931,27,Milwaukee,NW,Peterson,Devon,0.61,N,,1,2,17,4,3,0931-201803212231,41.99019463,-87.78085064,41.9973513,-87.78770639,POINT (-87.7808506377 41.9901946296),POINT (-87.7877063878 41.9973513029),38
3/21/2018 17:31,932,26,Milwaukee,NW,Devon,Touhy,1.2,N,,1,3,17,4,3,0932-201803212231,41.9973513,-87.78770639,42.01196857,-87.80093906,POINT (-87.7877063878 41.9973513029),POINT (-87.8009390602 42.0119685688),29
3/21/2018 17:31,933,38,Milwaukee,SE,Chicago,Kinzie,0.76,N,,3,4,17,4,3,0933-201803212231,41.89623552,-87.65556565,41.88902226,-87.64450038,POINT (-87.6555656519 41.8962355211),POINT (-87.6445003767 41.8890222586),46
3/21/2018 17:31,934,33,Milwaukee,SE,Division,Chicago,0.75,N,,2,16,17,4,3,0934-201803212231,41.90334299,-87.66664594,41.89623552,-87.65556565,POINT (-87.666645935 41.903342994),POINT (-87.6555656519 41.8962355211),11
3/21/2018 17:31,935,18,Milwaukee,SE,North Ave,Division,0.75,N,,1,12,17,4,3,0935-201803212231,41.91047763,-87.67768298,41.90334299,-87.66664594,POINT (-87.6776829823 41.9104776279),POINT (-87.666645935 41.903342994),11
3/21/2018 17:31,936,14,Milwaukee,SE,Armitage,North Ave,0.75,N,,1,13,17,4,3,0936-201803212231,41.91757058,-87.68873201,41.91047763,-87.67768298,POINT (-87.6887320123 41.9175705769),POINT (-87.6776829823 41.9104776279),41
3/21/2018 17:31,937,17,Milwaukee,SE,Fullerton,Armitage,0.79,N,,1,13,17,4,3,0937-201803212231,41.92479169,-87.70059031,41.91757058,-87.68873201,POINT (-87.700590308 41.9247916859),POINT (-87.6887320123 41.9175705769),41
3/21/2018 17:31,938,12,Milwaukee,SE,Diversey,Fullerton,0.79,N,,1,5,17,4,3,0938-201803212231,41.93195317,-87.71243366,41.92479169,-87.70059031,POINT (-87.7124336581 41.9319531692),POINT (-87.700590308 41.9247916859),12
3/21/2018 17:31,939,22,Milwaukee,SE,Belmont,Diversey,0.78,N,,1,1,17,4,3,0939-201803212231,41.93914251,-87.72413409,41.93195317,-87.71243366,POINT (-87.7241340948 41.9391425051),POINT (-87.7124336581 41.9319531692),21
3/21/2018 17:31,940,20,Milwaukee,SE,Addison,Belmont,0.78,N,,1,16,17,4,3,0940-201803212231,41.94624508,-87.73581073,41.93914251,-87.72413409,POINT (-87.7358107254 41.9462450778),POINT (-87.7241340948 41.9391425051),21
3/21/2018 17:31,941,13,Milwaukee,SE,Irving Park,Addison,0.78,N,,1,12,17,4,3,0941-201803212231,41.95341961,-87.74747112,41.94624508,-87.73581073,POINT (-87.7474711222 41.9534196096),POINT (-87.7358107254 41.9462450778),50
3/21/2018 17:31,942,15,Milwaukee,SE,Montrose,Irving Park,0.62,N,,2,12,17,4,3,0942-201803212231,41.9606343,-87.75467303,41.95341961,-87.74747112,POINT (-87.7546730264 41.960634303),POINT (-87.7474711222 41.9534196096),50
3/21/2018 17:31,943,12,Milwaukee,SE,Lawrence,Montrose,0.59,N,,1,14,17,4,3,0943-201803212231,41.96784533,-87.76095888,41.9606343,-87.75467303,POINT (-87.7609588782 41.9678453326),POINT (-87.7546730264 41.960634303),50
3/21/2018 17:31,944,20,Milwaukee,SE,Foster,Lawrence,0.65,N,,9,48,17,4,3,0944-201803212231,41.97565606,-87.7679224,41.96784533,-87.76095888,POINT (-87.7679223953 41.9756560558),POINT (-87.7609588782 41.9678453326),50
3/21/2018 17:31,945,16,Milwaukee,SE,Bryn Mawr,Foster,0.61,N,,2,7,17,4,3,0945-201803212231,41.98291682,-87.77454705,41.97565606,-87.7679224,POINT (-87.7745470464 41.9829168191),POINT (-87.7679223953 41.9756560558),50
3/21/2018 17:31,946,-1,Milwaukee,SE,Peterson,Bryn Mawr,0.61,N,,0,0,17,4,3,0946-201803212231,41.9901964,-87.78121846,41.98291682,-87.77454705,POINT (-87.7812184608 41.9901963992),POINT (-87.7745470464 41.9829168191),38
3/21/2018 17:31,947,33,Milwaukee,SE,Devon,Peterson,0.61,N,,1,1,17,4,3,0947-201803212231,41.99735305,-87.78807425,41.9901964,-87.78121846,POINT (-87.7880742452 41.9973530508),POINT (-87.7812184608 41.9901963992),29
3/21/2018 17:31,948,11,Milwaukee,SE,Touhy,Devon,1.2,N,,1,4,17,4,3,0948-201803212231,42.01196857,-87.80143906,41.99735305,-87.78807425,POINT (-87.8014390602 42.0119685688),POINT (-87.7880742452 41.9973530508),29
3/21/2018 17:31,842,27,Harlem,SB,Forest Preserve Ave,Addison,0.59,N,,1,6,17,4,3,0842-201803212231,41.95388076,-87.80747319,41.94526465,-87.80718866,POINT (-87.8074731902 41.9538807636),POINT (-87.8071886569 41.9452646537),29
3/21/2018 17:31,843,-1,Harlem,SB,Foster,Gunnison,0.5,N,,0,0,17,4,3,0843-201803212231,41.97546814,-87.80720208,41.9682613,-87.80731754,POINT (-87.8072020843 41.9754681394),POINT (-87.8073175404 41.9682613016),29
3/21/2018 17:31,844,23,Harlem,SB,Bryn Mawr,Foster,0.5,N,,1,9,17,4,3,0844-201803212231,41.98277846,-87.80712318,41.97546814,-87.80720208,POINT (-87.8071231837 41.9827784576),POINT (-87.8072020843 41.9754681394),29
3/21/2018 17:31,845,-1,Harlem,SB,Peterson,Bryn Mawr,0.5,N,,0,0,17,4,3,0845-201803212231,41.98997995,-87.80706388,41.98277846,-87.80712318,POINT (-87.8070638759 41.98997995),POINT (-87.8071231837 41.9827784576),29
3/21/2018 17:31,846,-1,Harlem,SB,Devon,Peterson,0.54,N,,0,0,17,4,3,0846-201803212231,41.99777612,-87.80698096,41.98997995,-87.80706388,POINT (-87.8069809576 41.9977761215),POINT (-87.8070638759 41.98997995),29
3/21/2018 17:31,847,-1,Harlem,SB,Pratt,Devon,0.46,N,,0,0,17,4,3,0847-201803212231,42.00446642,-87.80688836,41.99777612,-87.80698096,POINT (-87.8068883617 42.0044664214),POINT (-87.8069809576 41.9977761215),29
3/21/2018 17:31,848,-1,Harlem,SB,Touhy,Pratt,0.5,N,,0,0,17,4,3,0848-201803212231,42.01171527,-87.80680986,42.00446642,-87.80688836,POINT (-87.8068098621 42.0117152702),POINT (-87.8068883617 42.0044664214),29
3/21/2018 17:31,850,25,Higgins,SE,Harlem,Oak Park,0.56,W,,1,4,17,4,3,0850-201803212231,41.98099675,-87.80695765,41.97873141,-87.79646006,POINT (-87.8069576478 41.9809967484),POINT (-87.7964600566 41.9787314076),29
3/21/2018 17:31,851,25,Higgins,SE,Oak Park,Nagle,0.47,W,,1,6,17,4,3,0851-201803212231,41.97873141,-87.79646006,41.97612103,-87.78785901,POINT (-87.7964600566 41.9787314076),POINT (-87.787859013 41.9761210286),29
3/21/2018 17:31,852,23,Higgins,SE,Nagle,Austin,0.53,W,,1,7,17,4,3,0852-201803212231,41.97612103,-87.78785901,41.97305388,-87.77823739,POINT (-87.787859013 41.9761210286),POINT (-87.7782373882 41.9730538829),50
3/21/2018 17:31,853,24,Higgins,SE,Austin,Central,0.58,W,,1,8,17,4,3,0853-201803212231,41.97305388,-87.77823739,41.97019653,-87.76756335,POINT (-87.7782373882 41.9730538829),POINT (-87.7675633518 41.970196534),50
3/21/2018 17:31,854,14,Higgins,SE,Central,Milwaukee,0.33,W,,2,5,17,4,3,0854-201803212231,41.97019653,-87.76756335,41.96857741,-87.76147923,POINT (-87.7675633518 41.970196534),POINT (-87.7614792272 41.968577405),50
3/21/2018 17:31,856,-1,Higgins,NW,Oak Park,Harlem,0.56,W,,0,0,17,4,3,0856-201803212231,41.97900582,-87.79645775,41.98127116,-87.80695539,POINT (-87.7964577516 41.9790058174),POINT (-87.8069553878 41.9812711585),29
3/21/2018 17:31,857,23,Higgins,NW,Nagle,Oak Park,0.47,W,,1,8,17,4,3,0857-201803212231,41.97639544,-87.78785667,41.97900582,-87.79645775,POINT (-87.7878566714 41.9763954381),POINT (-87.7964577516 41.9790058174),50
3/21/2018 17:31,858,18,Higgins,NW,Austin,Nagle,0.53,W,,1,12,17,4,3,0858-201803212231,41.97332829,-87.77823501,41.97639544,-87.78785667,POINT (-87.7782350055 41.9733282922),POINT (-87.7878566714 41.9763954381),50
3/21/2018 17:31,859,18,Higgins,NW,Central,Austin,0.58,W,,2,9,17,4,3,0859-201803212231,41.97047094,-87.76756092,41.97332829,-87.77823501,POINT (-87.7675609235 41.9704709429),POINT (-87.7782350055 41.9733282922),50
